building_number,building_status,building_type,num_floors,coords_EPSG_25832:x,coords_EPSG_25832:y,coords_WGS84:x,coords_WGS84:y
80285140,FA,142,5,599850.000000719,6644277.99993005,59.92385359826454,10.786183658381963
80285132,TB,142,5,599893.00000072,6644278.99993005,59.92385215638248,10.786952917715762
80283490,TB,111,2,599807.000000719,6644847.99993005,59.92897976148275,10.785689822080581
80285108,FA,142,5,599638.000000718,6643601.99993005,59.91783777334173,10.782068011190104
80285205,FA,141,3,599879.00000072,6644342.99993004,59.92442994834504,10.786733506211158
80283628,TB,122,2,599861.000000719,6644713.99993005,59.92776403291242,10.786590732591504
80285191,FA,142,5,599647.000000718,6644225.99993005,59.92343601409659,10.782529272561625
80285183,FA,142,5,599685.000000718,6644241.99993005,59.92357042784358,10.783216356048973
80285175,FA,142,5,599725.000000718,6644257.99993005,59.923704354194676,10.783939201990492
80283539,TB,143,8,599561.800000717,6644771.99993005,59.92835696146258,10.781268744556343
80285167,FA,142,5,599766.000000719,6644267.99993004,59.92378418450248,10.784677039841284
80285159,FA,142,5,599809.900000719,6644272.69993005,59.92381574104541,10.785464172871142
80285256,TB,181,1,599602.000000717,6644273.99993005,59.9238776894933,10.7817478476519
80285248,FA,141,3,599693.000000718,6644341.99993005,59.9244659949139,10.783407555338625
80285221,FA,141,3,599751.000000719,6644331.99993005,59.92436221482845,10.784439710298582
80285213,FA,141,3,599824.000000719,6644336.99993005,59.92438941988831,10.785747275459215
80283784,FA,111,2,599830.000000719,6644656.99993005,59.927259967114594,10.78600893027799
80285396,FA,142,5,599736.000000718,6643671.99993004,59.91844233359217,10.783853513866571
80283776,TB,111,2,599834.000000719,6644640.99993005,59.92711539838817,10.786072731603499
80285337,TB,142,5,599687.000000718,6643636.99993005,59.91814005653301,10.78296075443874
80283768,TB,111,2,599839.000000719,6644625.99993005,59.92697956242481,10.786154895121058
80283741,FA,136,2,599847.000000719,6644732.99993005,59.92793794930898,10.786349572989522
80283814,FA,111,2,599911.00000072,6644663.99993005,59.92730316707938,10.787460619239926
80285477,FA,142,4,599736.000000718,6644097.99993005,59.922265691067814,10.78405876232573
80283806,TB,122,3,599799.000000719,6644798.99993005,59.9285419236587,10.785523134437978
80285450,TB,142,4,599778.000000719,6644074.99993005,59.92204910349811,10.784798537898702
80283792,TB,111,2,599824.000000719,6644679.99993005,59.92746784514718,10.785912744798656
80285442,FA,142,4,599832.300000719,6644109.69993005,59.92234739155976,10.785786026737508
80283997,TB,122,2,600094.000000721,6644678.99993005,59.92739339515537,10.790739979619184
80285523,TB,142,3,599590.000000717,6644033.99993005,59.92172658220597,10.781417820987517
80285515,FA,142,4,599632.000000718,6644046.99993005,59.921833110293704,10.782174930562245
80283954,TB,111,2,600113.000000722,6644618.99993004,59.92685028259238,10.791050675746911
80285507,FA,142,5,599634.000000718,6644088.99993005,59.922209577980084,10.782230902972982
80285493,FA,142,5,599666.000000718,6644106.99993005,59.922363393951294,10.78281165637719
80285485,FA,142,6,599706.000000718,6644113.99993005,59.92241654752049,10.783530138812855
80285590,FA,142,4,599598.000000717,6644124.99993005,59.9225413771585,10.781604629436107
80284268,TB,181,1,600091.000000721,6644220.99993004,59.92328358354346,10.79046480934943
80285582,FA,142,4,599583.000000717,6644083.99993005,59.92217702440959,10.781316734877992
80284241,TB,111,2,600087.900000721,6644235.29993004,59.92341267839021,10.790416302530629
80285566,FA,142,3,599617.000000717,6643922.99993005,59.920723831535156,10.781847091948755
80284217,FA,141,2,600041.000000721,6644696.99993005,59.92756781121484,10.789801021697373
80285558,FA,142,3,599619.000000717,6643963.99993005,59.92109132442022,10.781902577289813
80284209,TB,122,2,600065.000000721,6644711.99993005,59.92769661036408,10.790237408122467
80285639,FA,142,5,600052.000000721,6644317.99993004,59.92416362360264,10.78981445404738
80284314,TB,111,2,600069.700000721,6644219.69993004,59.92327708672666,10.790083375369429
80285620,FA,142,5,600002.00000072,6644321.99993005,59.9242116552186,10.788922453305291
80284306,TB,122,2,600108.000000721,6644249.99993004,59.92353973035569,10.79078276588166
80285604,TB,111,2,599751.000000719,6644073.99993005,59.92204666183998,10.78431536129513
80284276,TB,181,1,600098.000000721,6644216.99993005,59.92324598410053,10.790588022032148
80285698,TB,142,4,599921.00000072,6644182.99993005,59.92298377123456,10.787407167376477
80284365,FA,731,2,600186.000000722,6644570.99993004,59.9264017483175,10.792332680945073
80285671,FA,142,4,599960.00000072,6644216.99993005,59.92327946694603,10.788120832551723
80284349,TB,122,2,600054.000000721,6644205.99993005,59.92315793996503,10.78979606473406
80285663,FA,142,4,599995.00000072,6644253.99993004,59.92360305391208,10.788764446466411
80285612,TB,142,3,599938.00000072,6644339.99993005,59.92438872481346,10.787786908374358
80284330,TB,181,1,600157.000000722,6644238.99993004,59.923429104359094,10.791653479801388
80285655,FA,142,5,600054.000000721,6644257.99993005,59.92362463917318,10.789821203770801
80285647,FA,142,5,600096.000000721,6644292.99993004,59.92392856822713,10.790589023300988
80282796,TB,122,2,600002.00000072,6644668.99993005,59.92732597516647,10.789090148879666
80281633,TB,111,3,599685.000000718,6644398.09993005,59.924971427779475,10.783291547879749
80281625,TB,136,2,599704.000000718,6644514.99993005,59.92601601181921,10.783687577057627
80281609,TB,181,1,599696.000000718,6644470.99993005,59.92562304615095,10.783523340267575
80282338,FA,122,2,600014.000000721,6644430.99993004,59.92518701765668,10.789189676737177
80286007,TB,141,3,599815.000000719,6643936.99993005,59.92080159628416,10.785393461429067
80282281,TB,122,2,599948.00000072,6644513.99993005,59.925947948957244,10.788049736884311
80285981,TB,142,3,599742.000000718,6643767.99993005,59.919302484183106,10.784007018873913
80285973,TB,142,3,599750.000000719,6643823.99993004,59.91980314993371,10.784177011002775
80282389,TB,111,2,600005.00000072,6644463.99993005,59.92548537559746,10.789044711721342
80286082,FA,122,2,599817.000000719,6643704.99993004,59.91871890945154,10.78531735062836
80282370,TB,136,2,600018.000000721,6644394.99993004,59.92486294772157,10.789243793935572
80286066,FA,122,2,599797.000000719,6643690.99993004,59.91859810017984,10.784953086384679
80282362,TB,122,2,599901.00000072,6644534.99993005,59.92614781672135,10.787219532060217
80286058,TB,612,1,599805.000000719,6644201.99993005,59.92318239437129,10.785342473485722
80282354,TB,121,2,599997.00000072,6644488.99993005,59.925711690915406,10.78891375771135
80282427,FA,111,2,600085.000000721,6644391.99993005,59.924819761925875,10.790440238440892
80282400,TB,111,2,600123.000000721,6644365.99993004,59.924577185134964,10.791107061324286
80282397,TB,181,1,600008.00000072,6644448.99993005,59.925350023026105,10.789091100525797
80286112,FA,122,2,599874.000000719,6643735.99993005,59.91898333270869,10.786351224609563
80282508,TB,181,1,600030.000000721,6644683.99993005,59.9274538060292,10.789598051148166
80282494,TB,122,3,600023.000000721,6644681.99993005,59.927437554715354,10.789471921220407
80282478,TB,319,2,599967.00000072,6644644.99993005,59.927119065130924,10.788452739964951
80282451,TB,112,2,599939.00000072,6644428.99993005,59.92518725673051,10.787847768380967
80286139,FA,111,1,599733.000000718,6644030.99993005,59.9216650907672,10.783972845678159
80282532,TB,122,2,600025.000000721,6644522.99993005,59.926010047283256,10.789430818915758
80282524,FA,181,1,600009.000000721,6644630.99993005,59.92698322754654,10.789196944053803
80282516,TB,122,3,599990.00000072,6644601.99993005,59.92672756227462,10.78884320613907
80282575,TB,111,2,600009.000000721,6644562.99993005,59.92637292867934,10.789164077120239
80282567,FA,181,1,600042.000000721,6644499.99993005,59.925799497366405,10.789723653303188
80282559,FA,122,2,600040.000000721,6644480.99993004,59.92562945807065,10.789678708579235
80282540,TB,181,1,600036.000000721,6644535.99993005,59.92612405279298,10.78963377998667
80282605,TB,112,2,600041.000000721,6644563.99993005,59.926374138866976,10.78973671595254
80282591,TB,122,2,600053.000000721,6644433.99993005,59.92520447890625,10.789888416636119
80282672,FA,122,2,600140.000000722,6644522.99993004,59.925982126935224,10.791486978001766
80282621,TB,122,2,600068.000000721,6644585.99993005,59.92656503491754,10.790230111450631
80282613,FA,181,1,600039.000000721,6644572.99993005,59.92645539906971,10.78970530750216
80282710,TB,111,2,600095.000000721,6644470.99993004,59.925526357285186,10.79065724096899
80282737,FA,111,2,600092.000000721,6644532.99993005,59.92608353431324,10.79063359273539
80282729,TB,122,2,600072.000000721,6644508.99993004,59.92587299052398,10.790264392051574
80282745,TB,122,2,600111.000000721,6644554.99993004,59.92627636994963,10.790983950670691
80282761,FA,122,2,600130.000000722,6644577.99993004,59.92647817960437,10.791334796591212
80285760,FA,142,5,599705.000000718,6644163.99993005,59.92286554018306,10.78353634760577
80285744,FA,142,4,599801.000000719,6644152.99993005,59.922743587320255,10.785247332654322
